iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IND,Asia,India,6/21/2021,29977861,42640,58140,389302,1167,1753,21514.042,30.601,41.725,279.388,0.838,1.258,0.72,0,0,0,0,0,0,0,0,1388699,392407782,281.617,0.997,1826165,1.311,32,31.4,samples tested,283313942,232744813,50569129,0,9027343,4364797,20.33,16.7,3.63,0,3132,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,6/22/2021,30028709,50848,56514.857,390660,1358,1583.857,21550.534,36.492,40.559,280.363,0.975,1.137,0.73,0,0,0,0,0,0,0,0,1664360,394072142,282.812,1.194,1813737,1.302,31,32.1,samples tested,289855456,238586187,51269269,0,6541514,4935727,20.8,17.12,3.68,0,3542,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,6/23/2021,30082778,54069,54637.857,391981,1321,1439.714,21589.338,38.803,39.212,281.311,0.948,1.033,0.74,0,0,0,0,0,0,0,0,1901056,395973198,284.176,1.364,1809461,1.299,3,33.1,samples tested,293370338,241720520,51649818,0,3514882,5006348,21.05,17.35,3.71,0,3593,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,6/24/2021,30134445,51667,53093.143,393310,1329,1402.857,21626.417,37.08,38.103,282.265,0.954,1.007,0.75,0,0,0,0,0,0,0,0,1859469,397832667,285.51,1.334,1799207,1.291,3,33.9,samples tested,300054027,247652194,52401833,0,6683689,5297682,21.53,17.77,3.76,0,3802,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,6/25/2021,30183143,48698,51371,394493,1183,1336.571,21661.366,34.949,36.867,283.114,0.849,0.959,0.76,0,0,0,0,0,0,0,0,1735781,399568448,286.756,1.246,1771536,1.271,29,34.5,samples tested,306661528,253359907,53301621,0,6607501,5757941,22.01,18.18,3.83,0,4132,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,6/26/2021,30233183,50040,50201.571,395751,1258,1291.857,21697.278,35.912,36.028,284.016,0.903,0.927,0.77,0,0,0,0,0,0,0,0,2243444,401811892,288.366,1.61,1800608,1.292,28,35.9,samples tested,314841384,260253182,54588202,0,8179856,6276153,22.6,18.68,3.92,0,4504,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,6/27/2021,30279331,46148,49158.571,396730,979,1227.857,21730.397,33.119,35.279,284.719,0.703,0.881,0.78,0,0,0,0,0,0,0,0,2453209,404265101,290.127,1.761,1892288,1.358,26,38.5,samples tested,318030412,262916313,55114099,0,3189028,6249116,22.82,18.87,3.96,0,4485,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,6/28/2021,30316897,37566,48433.714,397637,907,1190.714,21757.356,26.96,34.759,285.37,0.651,0.855,0.79,0,0,0,0,0,0,0,0,2106178,406371279,291.638,1.512,1994785,1.432,24,41.2,samples tested,321423578,265545768,55877810,0,3393166,5444234,23.07,19.06,4.01,0,3907,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,6/29/2021,30362848,45951,47734.143,398454,817,1113.429,21790.334,32.977,34.257,285.956,0.586,0.799,0.8,0,0,0,0,0,0,0,0,1768008,408139287,292.907,1.269,2009592,1.442,24,42.1,samples tested,327423913,270178001,57245912,0,6000335,5366922,23.5,19.39,4.11,0,3852,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,6/30/2021,30411634,48786,46979.429,399459,1005,1068.286,21825.346,35.012,33.715,286.677,0.721,0.767,0.81,0,0,0,0,0,0,0,0,1960757,410100044,294.314,1.407,2018121,1.448,23,43,samples tested,329158139,271410023,57748116,0,1734226,5112543,23.62,19.48,4.14,0,3669,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/1/2021,30458251,46617,46258,400312,853,1000.286,21858.801,33.455,33.198,287.29,0.612,0.718,0.82,0,0,0,0,0,0,0,0,1921450,412021494,295.693,1.379,2026975,1.455,23,43.8,samples tested,334741649,275693081,59048568,0,5583510,4955375,24.02,19.79,4.24,0,3556,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/2/2021,30502362,44111,45602.714,401050,738,936.714,21890.458,31.657,32.727,287.819,0.53,0.672,0.83,0,0,0,0,0,0,0,0,2230026,414251520,297.294,1.6,2097582,1.505,22,46,samples tested,335671794,276339011,59332783,0,930145,4144324,24.09,19.83,4.26,0,2974,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/3/2021,30545433,43071,44607.143,402005,955,893.429,21921.369,30.911,32.013,288.505,0.685,0.641,0.84,0,0,0,0,0,0,0,0,2164943,416416463,298.847,1.554,2086367,1.497,21,46.8,samples tested,344300590,282231365,62069225,0,8628796,4208458,24.71,20.25,4.45,0,3020,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/4/2021,30585229,39796,43699.714,402728,723,856.857,21949.929,28.56,31.362,289.024,0.519,0.615,0.85,0,0,0,0,0,0,0,0,1838490,418254953,300.167,1.319,1998550,1.434,22,45.7,samples tested,347378550,284455266,62923284,0,3077960,4192591,24.93,20.41,4.52,0,3009,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/5/2021,30619932,34703,43290.714,403281,553,806.286,21974.834,24.905,31.068,289.42,0.397,0.579,0.86,0,0,0,0,0,0,0,0,1522504,419777457,301.259,1.093,1915168,1.374,23,44.2,samples tested,351229497,286751758,64477739,0,3850947,4257988,25.21,20.58,4.63,0,3056,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/6/2021,30663665,43733,42973.857,404211,930,822.429,22006.219,31.386,30.841,29088,0.667,0.59,0.87,0,0,0,0,0,0,0,0,1647424,421424881,302.442,1.182,1897942,1.362,23,44.2,samples tested,354307646,288782557,65525089,0,3078149,3840533,25.43,20.72,4.7,0,2756,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/7/2021,30709557,45892,42560.429,405028,817,795.571,22039.155,32.935,30.544,290.674,0.586,0.571,0.87,0,0,0,0,0,0,0,0,1907216,423332097,303.81,1.369,1890293,1.357,23,44.4,samples tested,358070763,291184757,66886006,0,3763117,4130375,25.7,20.9,4.8,0,2964,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/8/2021,30752950,43393,42099.857,405939,911,803.857,22070.296,31.142,30.214,291.328,0.654,0.577,0.88,0,0,0,0,0,0,0,0,1893800,425225897,305.169,1.359,1886343,1.354,22,44.8,samples tested,368991222,298678913,70312309,0,10920459,4892796,26.48,21.44,5.05,0,3511,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/9/2021,30795716,42766,41907.714,407145,1206,870.714,22100.988,30.692,3076,292.193,0.866,0.625,0.89,0,0,0,0,0,0,0,0,1790708,427016605,306.455,1.285,1823584,1.309,23,43.5,samples tested,368991222,0,0,0,0,5262873,0,0,0,0,3777,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/10/2021,30837222,41506,41684.143,408040,895,862.143,22130.775,29.787,29.915,292.836,0.642,0.619,0.89,0,0,0,0,0,0,0,0,2025365,429041970,307.908,1.454,1803644,1.294,23,43.3,samples tested,376032586,303171498,72861088,0,0,4533142,26.99,21.76,5.23,0,3253,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/11/2021,30874376,37154,41306.714,408764,724,862.286,22157.439,26.664,29.644,293.355,0.52,0.619,0.9,0,0,0,0,0,0,0,0,1843500,430885470,309.231,1.323,1804360,1.295,23,43.7,samples tested,377352501,304018852,73333649,0,1319915,4281993,27.08,21.82,5.26,0,3073,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/12/2021,30907282,32906,41050,410784,2020,1071.857,22181.055,23.615,29.46,294.805,1.45,0.769,0.9,0,0,0,0,0,0,0,0,1432343,432317813,310.259,1.028,1791479,1.286,23,43.6,samples tested,381467646,306612781,74854865,0,4115145,4319736,27.38,22,5.37,0,3100,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/13/2021,30946147,38865,40354.571,411406,622,1027.857,22208.947,27.892,28.961,295.251,0.446,0.738,0.91,0,0,0,0,0,0,0,0,1740325,434058138,311.508,1.249,1804751,1.295,22,44.7,samples tested,387697935,311387539,76310396,0,6230289,4770041,27.82,22.35,5.48,0,3423,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/14/2021,30987880,41733,39760.429,411989,583,994.429,22238.897,29.95,28.535,295.67,0.418,0.714,0.92,0,0,0,0,0,0,0,0,1915501,435973639,312.883,1.375,1805935,1.296,22,45.4,samples tested,391340491,313529502,77810989,0,3642556,4752818,28.09,22.5,5.58,0,3411,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/15/2021,31026829,38949,39125.571,412531,542,941.714,22266.849,27.952,28.079,296.059,0.389,0.676,0.92,0,0,0,0,0,0,0,0,2038319,438011958,314.346,1.463,1826580,1.311,21,46.7,samples tested,395343767,316116189,79227578,0,4003276,3764649,28.37,22.69,5.69,0,2702,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/16/2021,31064908,38079,38456,413091,560,849.429,22294.177,27.328,27.599,296.461,0.402,0.61,0.93,0,0,0,0,0,0,0,0,2011281,440023239,315.789,1.443,1858091,1.333,21,48.3,samples tested,399695879,318665226,81030653,0,4352112,3883425,28.68,22.87,5.82,0,2787,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/17/2021,31106065,41157,38406.143,413609,518,795.571,22323.714,29.537,27.563,296.832,0.372,0.571,0.94,0,0,0,0,0,0,0,0,1998715,442021954,317.223,1.434,1854283,1.331,21,48.3,samples tested,404931715,321893762,83037953,0,5235836,4128447,29.06,23.1,5.96,0,2963,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/18/2021,31144229,38164,38550.429,414108,499,763.429,22351.103,27.389,27.666,297.191,0.358,0.548,0.94,0,0,0,0,0,0,0,0,1936709,443958663,318.613,1.39,1867599,1.34,21,48.4,samples tested,404931715,0,0,0,0,4433794,0,0,0,0,3182,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/19/2021,31174322,30093,38148.571,414482,374,528.286,22372.7,21.597,27.378,297.459,0.268,0.379,0.95,0,0,0,0,0,0,0,0,1463593,445422256,319.664,1.05,1872063,1.344,2,49.1,samples tested,411846401,326392783,85453618,0,0,4339822,29.56,23.42,6.13,0,3115,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/20/2021,31216337,42015,38598.571,418480,3998,1010.571,22402.852,30.153,27.701,300.328,2.869,0.725,0.96,0,0,0,0,0,0,0,0,1918877,447341133,321.041,1.377,1897571,1.362,2,49.2,samples tested,415472455,328716212,86756243,0,3626054,3967789,29.82,23.59,6.23,0,2848,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/21/2021,31257720,41383,38548.571,418987,507,999.714,22432.552,29.699,27.665,300.692,0.364,0.717,0.96,0,0,0,0,0,0,0,0,1852140,449193273,322.37,1.329,1888519,1.355,2,49,samples tested,417851151,330259212,87591939,0,2378696,3787237,29.99,23.7,6.29,0,2718,78.24,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/22/2021,31293062,35342,38033.286,419470,483,991.286,22457.915,25.364,27.295,301.039,0.347,0.711,0.97,0,0,0,0,0,0,0,0,1718439,450911712,323.603,1.233,1842822,1.323,21,48.5,samples tested,423417030,333945151,89471879,0,5565879,4010466,30.39,23.97,6.42,0,2878,78.24,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/23/2021,31293062,0,32593.429,419470,0,911.286,22457.915,0,23.391,301.039,0,0.654,0.98,0,0,0,0,0,0,0,0,2027833,452939545,325.059,1.455,1845187,1.324,18,56.6,samples tested,427882261,336819816,91062445,0,4465231,4026626,30.71,24.17,6.54,0,2890,78.24,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/24/2021,31371901,78839,37976.571,420551,1081,991.714,22514.495,56.58,27.254,301.814,0.776,0.712,1.01,0,0,0,0,0,0,0,0,1631266,454570811,326.229,1.171,1792694,1.287,21,47.2,samples tested,433150864,340387695,92763169,0,5268603,4031307,31.09,24.43,6.66,0,2893,78.24,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/25/2021,31411262,39361,38147.571,420967,416,979.857,22542.743,28.248,27.377,302.113,0.299,0.703,1.01,0,0,0,0,0,0,0,0,1718756,456289567,327.463,1.233,1761558,1.264,22,46.2,samples tested,435196001,341802707,93393294,0,2045137,3829563,31.23,24.53,6.7,0,2748,78.24,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/26/2021,31440951,29689,38089.857,421382,415,985.714,22564.05,21.307,27.336,302.411,0.298,0.707,1.01,0,0,0,0,0,0,0,0,1154444,457444011,328.291,0.829,1717394,1.233,22,45.1,samples tested,441912395,346516149,95396246,0,6716394,4295142,31.71,24.87,6.85,0,3082,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/27/2021,31484605,43654,38324,422022,640,506,22595.379,31.329,27.504,302.87,0.459,0.363,1.01,0,0,0,0,0,0,0,0,1720110,459164121,329.526,1.234,1688998,1.212,23,44.1,samples tested,446156659,349324061,96832598,0,4244264,4383458,32.02,25.07,6.95,0,3146,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/28/2021,31528114,43509,38627.714,422662,640,525,22626.604,31.225,27.722,303.329,0.459,0.377,1.01,0,0,0,0,0,0,0,0,1736857,460900978,330.772,1.246,1672529,1.2,23,43.3,samples tested,450706257,352545271,98160986,0,4549598,4693587,32.35,25.3,7.04,0,3368,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/29/2021,31572344,44230,39897.429,423217,555,535.286,22658.346,31.742,28.633,303.728,0.398,0.384,1.01,0,0,0,0,0,0,0,0,1728795,462629773,332.013,1.241,1674009,1.201,24,42,samples tested,456033754,356140739,99893015,0,5327497,4659532,32.73,25.56,7.17,0,3344,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/30/2021,31613993,41649,45847.286,423810,593,620,22688.236,29.89,32.903,304.153,0.426,0.445,1.01,0,0,0,0,0,0,0,0,2020950,464650723,333.463,1.45,1673025,1.201,27,36.5,samples tested,461518479,359820313,101698166,0,5484725,4805174,33.12,25.82,7.3,0,3449,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,7/31/2021,31655824,41831,40560.429,424351,541,542.857,22718.257,3021,29.109,304.542,0.388,0.39,1,0,0,0,0,0,0,0,0,1776315,466427038,334.738,1.275,1693747,1.216,24,41.8,samples tested,461518479,0,0,0,0,4817171,0,0,0,0,3457,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/1/2021,31695958,40134,40670.857,424773,422,543.714,22747.059,28.803,29.188,304.844,0.303,0.39,1,0,0,0,0,0,0,0,0,1789472,468216510,336.022,1.284,1703849,1.223,24,41.9,samples tested,472223639,367994586,104229053,0,0,5289663,33.89,26.41,7.48,0,3796,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/2/2021,31726507,30549,40793.714,425195,422,544.714,22768.983,21.924,29.276,305.147,0.303,0.391,0.99,0,0,0,0,0,0,0,0,1428984,469645494,337.048,1.026,1743069,1.251,23,42.7,samples tested,472223639,0,0,0,0,5263244,0,0,0,0,3777,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/3/2021,31769132,42625,40646.714,425757,562,533.571,22799.574,30.59,29.171,305.551,0.403,0.383,0.99,0,0,0,0,0,0,0,0,1649295,471294789,338.231,1.184,1732953,1.244,23,42.6,samples tested,485286570,378090597,107195973,0,0,5589987,34.83,27.13,7.69,0,4012,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/4/2021,31812114,42982,40571.429,426290,533,518.286,22830.42,30.847,29.117,305.933,0.383,0.372,0.99,0,0,0,0,0,0,0,0,1847518,473142307,339.557,1.326,1748761,1.255,23,43.1,samples tested,489342295,381126275,108216020,0,4055725,5519434,35.12,27.35,7.77,0,3961,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/5/2021,31856757,44643,40630.429,426754,464,505.286,22862.459,32.039,29.159,306.266,0.333,0.363,0.98,0,0,0,0,0,0,0,0,1751056,474893363,340.814,1.257,1751941,1.257,23,43.1,samples tested,495327595,385631050,109696545,0,5985300,5613406,35.55,27.68,7.87,0,4029,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/6/2021,31895385,38628,40198.857,427371,617,508.714,22890.181,27.722,28.849,306.709,0.443,0.365,0.98,0,0,0,0,0,0,0,0,1640287,476533650,341.991,1.177,1697561,1.218,24,42.2,samples tested,501009609,390041560,110968049,0,5682014,5641590,35.96,27.99,7.96,0,4049,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/7/2021,31934455,39070,39804.429,427862,491,501.571,22918.22,28.039,28.566,307.061,0.352,0.36,0.97,0,0,0,0,0,0,0,0,1783314,478316964,343.271,1.28,1698561,1.219,23,42.7,samples tested,506810492,394378151,112432341,0,5800883,5705633,36.37,28.3,8.07,0,4095,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/8/2021,31969954,35499,39142.286,428309,447,505.143,22943.697,25.476,28.091,307.382,0.321,0.363,0.97,0,0,0,0,0,0,0,0,1722221,480039185,344.507,1.236,1688954,1.212,23,43.1,samples tested,508664759,395667593,112997166,0,1854267,5205874,36.51,28.4,8.11,0,3736,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/9/2021,31998158,28204,38807.286,428682,373,498.143,22963.938,20.241,27.851,307.65,0.268,0.357,0.97,0,0,0,0,0,0,0,0,1728047,481767232,345.747,1.24,1731677,1.243,22,44.6,samples tested,514500268,400158057,114342211,0,5835509,5106452,36.92,28.72,8.21,0,3665,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/10/2021,32036511,38353,38197,429179,497,488.857,22991.462,27.525,27.413,308.006,0.357,0.351,0.97,0,0,0,0,0,0,0,0,1511313,483278545,346.832,1.085,1711965,1.229,22,44.8,samples tested,519080524,403596088,115484436,0,4580256,4827708,37.25,28.96,8.29,0,3465,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/11/2021,32077706,41195,37941.714,429669,490,482.714,23021.026,29.564,27.229,308.358,0.352,0.346,0.96,0,0,0,0,0,0,0,0,1777962,485056507,348.108,1.276,1702029,1.221,22,44.9,samples tested,523671019,406980329,116690690,0,4590495,4904103,37.58,29.21,8.37,0,3519,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/12/2021,32117826,40120,37295.571,430254,585,500,23049.819,28.793,26.766,308.778,0.42,0.359,0.96,0,0,0,0,0,0,0,0,2313689,487370196,349.768,1.66,1782405,1.279,21,47.8,samples tested,523671019,0,0,0,0,4943267,0,0,0,0,3548,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/13/2021,32156493,38667,37301.143,430732,478,480.143,23077.569,27.75,26.77,309.121,0.343,0.345,0.96,0,0,0,0,0,0,0,0,2100583,489470779,351.276,1.508,1848161,1.326,2,49.5,samples tested,536189903,416846115,119343788,0,0,5025756,38.48,29.92,8.56,0,3607,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/14/2021,32192576,36083,36874.429,431225,493,480.429,23103.464,25.895,26.463,309.475,0.354,0.345,0.96,0,0,0,0,0,0,0,0,2229798,491700577,352.876,1.6,1911945,1.372,19,51.9,samples tested,543846290,422575401,121270889,0,7656387,5290828,39.03,30.33,8.7,0,3797,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/15/2021,32225513,32937,36508.429,431642,417,476.143,23127.102,23.638,26.201,309.774,0.299,0.342,0.96,0,0,0,0,0,0,0,0,1923863,493624440,354.257,1.381,1940751,1.393,19,53.2,samples tested,543846290,0,0,0,0,5502629,0,0,0,0,3949,74.54,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/16/2021,32250679,25166,36074.429,432079,437,485.286,23145.163,18.061,25.889,31088,0.314,0.348,0.96,0,0,0,0,0,0,0,0,1181212,494805652,355.104,0.848,1862631,1.337,19,51.6,samples tested,550520038,428681772,121838266,0,0,5145681,39.51,30.76,8.74,0,3693,70.83,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
IND,Asia,India,8/17/2021,32285857,35178,35620.857,432519,440,477.143,23170.409,25.246,25.564,310.403,0.316,0.342,0.96,0,0,0,0,0,0,0,0,1823872,496629524,356.413,1.309,1907283,1.369,19,53.5,samples tested,556520316,433454974,123065342,0,6000278,5348542,39.94,31.11,8.83,0,3838,70.83,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645,0,0,0,0
